text,label
başkanımız 400 milyon euro borç olduğunu söylüyor. bu borcu çok küçük bir rakam gibi söylüyor. kafamızdaki futbol stili için ingiltere’de bir insan kaynakları şirketiyle çalışıyoruz. arkadan aykut hoca ile görüşerek kararımızı vereceğiz.,0
abd'yi ve kendi halkının düşmanı maduro'yu aynı anda lanetleyemezler çünkü maduro'ya bakınca kendi suretlerini görürler.,1
"böyle olmamalıydı, nasıl olmalıydı bilmiyorum ama böyle olmamalıydı.",0
ilkokula ortaokula dönmek için nelerimi vermezdim yaa . aşırı özlüyorum o günleri,0
mal olduğunuzu burda bari belli etmeyin lgkdjshsjdh,1
"uzun bir süre ben de senin iyi bir adam olduğunu savundum, ama sonra söylediklerini duydum, yaptıklarını gördüm artık yüzüne bile tükürmem.",1
lan bu oku atmayın bu ok zehirli iştee,0
ben niye bu çocuk adam olayını anlamadım hala acaba,0
hastane ortamını sevem 1 kişi varmı ya,0
üzerine bi sürü twit atip unutcam bunu,0
"uefa dan ffp cezası almak mı daha kötü, küme düşmek mi",0
kabarmış be sanırım birşeyler istiyor,0
"sayın hocam demek ki, boş boğaz hasta yakınlarının dudak dikimi için yanınızda mutlaka iğne ve çelik iplik taşımanız lazımmış",1
işte aynı benim gibi biri daha,0
ama kimleri takip ettiğinle ilgili bir suale muattap olucaz. allah (cc) ve resulullahın(sas) yolunda olanlarmı yoksa onlara düşman olanlarmı. bu arada yazdıkların çok doğru.,0
"ben sana şöyle anlatayım, isim ve logo hakkı bizzat inan kıraç’ın kendisine ait değildi bu haber zamanı inan kıraç galatasaray lisesi vakfı başkanı olduğu için ondan böyle bi ricada bulunuldu yani isim vakfındı tek mesele ben vakıf adına tek başıma karar veremem dedi",0
ve maalesef yine onlar haklı,0
sen öyle san onlar nasıl gündeme oturacaklarını biliyorlar islerindede gayet iyiler buna ne senin ne benim beynim yetmez,0
aklanması gereken düşünce ve para -ozarks,0
bırakın beni kendim giderim alıştım artık yalnızlığa,0
nezaman ve hangi yayıncı kuruluş ta,0
gel bir ilk önce seni uyutalım biz. fazla saldırgansın. sonra onlara gelir sıra. senin onların alanını işgal etmeye hakkın mı var? bu dünyada yalnız değiliz. beğenmiyorsan git. emin ol insanlığa büyük yararın dokunur.,1
ben sizi görmeden yazmıştım geç kalmışım üçlü paylasiriz,0
geçmiş olsun mehmet umarım sizde birşey yoktur,0
sevgilinin lutfunu gördugunuz zaman sevmek kolaydır peki ya kahrını görunce de sevebilir misiniz,0
en az 2 gün daha kap yok sonra ki günlerde gelecek isimler de ne kadar kaliteli olur siz düşünün.,0
ulan şurada güzel ve özlü sözler yazsak fav atmazsiniz şu twite gelen fava bak,0
ali koc oructa o susu icmeyecekti. mehmet goktaşı arayıp onun nezdinde tum muslumanlardan ozur dikeyecek.,1
"ve bir gün, kaybettiğin takdirde öleceğini düşündüğün şeye artık ihtiyacın olmadığını hissediyorsun. ve gülüyorsun. kendini seçtiğinde hayat ne kadar güzel.",0
yav çünkü çok görüyorum alıyorlar kedileri 1-2 ay bakıyolar masraf artınca salıyolar sokağa,0
olsaydı ne olacaktı gelip cumhuriyetimizi mi alacaklardı elimizden? krallık isteyen yallah arabistan’a,1
"kamil koç'la seyahat ediyorum uzun zamandır. son iki üç uzun mesafeli yolculukta ikram ya 1 ya 2 kez oldu. muavin şu ilçe firmaları gibi muavinlerden falan. pamukkale ile daha geçen pazar gelmiştim, 3 kez ikram aldım, muavinde düzgündü. bence kk'da da bir sıkıntı var, belli olur.",0
senin oyunlarına düşmeten bunaldım verilen sözlerin unutulmasından bunaldım daha ne kadar alışabiliriz birbirimize daha ne kadar sevebiliriz ben ve sen buu yoksa sende beni kandrıyomusun yooo yoksa sende beni unutuyormusun,0
allahtan koordinat düzleminde yaşamıyoruz ve doğru değiliz,0
baska bir yere gitme ihtimali yok anca kendini yere atar,0
yazdığım gibi esarete boyun eğip iş bilmezlerin görevlendirilmesine müsaade ettiği için m.cengiz suçlu ve,1
marketlerde 85-90 tl arasında satılan 10 kg ariel ve omo bizde sadece 45 tl. kazıklanma vatandaş 0319 696 95 34,0
afedersiniz ama vajinası olan kendini tanrı sanıyo amk,1
lens’in kütüğe bakmak lazım trabzon doğumlu olabilir. şenol hocanın tahammül etmesinin başka açıklaması olamaz,0
en önemli pozisyon boş hoca yok,0
izmir ve manisa dan gizlilik güven saygı içinde sexi seven zevk almak isteyen çiftleri ve tek bayanları bekliyorum sırdaş ve masörüm deneyimli ve tecrübeliyim uzun süren bir ilişki için dm yada takip edin,0
bi telefona 7 bin küsür verilir mi ? alan nasıl alıyor acepp,0
34 dakikadır gülşenin bir şarkısını arıyorum muhtemelen kendisi de böyle bir şarkısı olduğunu unutmuştur. ama bekle çiçeğim bulacağım çünkü bordo bereliyim.,0
"birini sevebilirsiniz yada başkası tarafından sevilebilirsiniz. fakat sizi anlamıyorsa, sizin mutlu olacağınız şeyleri yapmıyorsa yapılacak birşey yoktur. çünkü sadece sevgiyle hiçbir şey olmaz.",0
ultraslan sevgili mi... neyse hayal kurmayalim simdi,0
ıyigeceler ayşe umarım rahatsız etmemisimdir saygilar,0
hatırlayınca hep aynı yeri sızlatıyor 01.43,0
instagram'da düştüğüm kız az önce bana yazıp evlenme teklifi etti ağlıyom,0
02.42 twt’da bana değer veren tüm hesaplar,0
"yalnız kaldığın o anda 'ne oldu be, şimdi ne olacak?' diyorsan kaybedensin sen. yani o anda en büyük zaferin içinde kaybetmişsin.",0
"ay susar, güneş doğar, sabah olur",0
yolunuz ve bahtınız açık olsun cem bey ülkemiz için geleceğimiz için gerçekten çok yol gösterici programlarınız var allah razı olsun.....,0
"erdoğan: ""dünyanın neresinde darbeci varsa onların karşısındayız"" diyeli birkaç saat, darbe ile başa gelen ve 300 bin kişiyi öldüren ömer el-beşir için: ""bizden tutuklamamızı istediler buna ancak gülünür"" diyerek darbeciye sahip çıkalı 1yıl oldu",0
günaydın abone no 6221386210 müşteri no 1237117 türknet hizmetimi iptal etmiştim iptal edildiği ile ilgili mesaj da geldi fakat online işlemlere girdiğimde hizmetimin devam ettiğini görüyorum. iptal edilip edilmediğiyle ilgili cevap almak istiyorum,0
islamın cennette vaat ettiklerini bu dünyada gerçekleştirmiş hacı,1
bir siz gördünüz bu karda kışta çoluk çocuğunu yıllarca dağtaş demeden ücretli öğretmnlik yapmak için feda edenlerin bugünde seslerini duyurabilmek için yine çocuklarını karda kışta bırakmak zorunda kalanları parasız pulsuz yola çıkanları 5000 nin sesi olanları bir siz duydunuz,0
sanırım ne gerekiyor onu da bilmiyoruz,0
iyi ki varsınız. tele 1 varsa umut ta var...,0
"nursaçan hocamıza yine harika, özgün sorular geliyor. din eğitimi kuranı kerim ezberletmekten öteye reorganizasyon edilmeli!",0
dollerimi goguslerinin uzerine fiskirtmak isteyen bayanlar arasin 0636 139 16 45,1
çok iyi ama hak ediyor,0
"*** fakat ""ben de seni seviyorum."" demedi.",0
"bu twitten şu anlaşılıyor, yazanın kaderin ne olduğundan zerre haberi yok. kader zaten senin ezelde seçtiğin rabbimizinde dünyada yaratmasıdır ki bunada kaza denir. sevmende soğutmanda bizzat kaderdir, senin kalbinin seçtiğidir.",0
sizden ala kıyamet mi var amq.,1
abla gözünü seveyim aklın fikrin kedi köpekte.. olanları sadece cumhuriyet ve sözcüden okursan cahil kalırsın.. lütfen yandaş vs ayırma her kaynaktan oku.. kıyasla...,0
"herkesin her şeyi bildiği, herkesin her konuda ahkam kestiği bu dönemde, belki de susulacak o kadar çok şey var ki. . .",0
annem neden doğum günümü kutlamadı diye içerliyodum meğerse tam doğum saatimi bekliyomuş çok kral hareket gördümde bunun gibisini görmedim,0
günaydın diyenlere dedim günaydın demediğiniz için sözümü geri alıyom,0
"türkiyenin teroristi pyd, suriyenin teroristi öso olunca adana anlaşması nasıl yaşam bulacak. putin erdoğan'a şunu demek istemiş. sınırında güvenlik kaygin var ise git beşar esad ile masaya otur ve adana anlaşması gibi yeni bir anlaşma yap.",0
"biz sevmek için bahane aramıştık hocam, sayıp sövmeye değil. şenol güneş kompleksinin ismi acilen değiştirilmelidir.",0
çok olması önemli değil nitelik önemli,0
"akp,nin hem maarif hem savunma bakanı küçük ismet diyorki akp,ye oy verin kıyamet günü berat'niz olur diyor.",1
yıldım ve bu varoluşsal değil gibi,0
aralarındaki yaş farkı beni daha çok şaşırttı,0
ucretli ogretmen atamasinda magdur olmus 1200 ucretli ogretmenin atanamamasi vijdanlarinizi rahatsiz etmiyor mu hic acaba atananlar gibi biz de haketmistik subatta atanmak istiyoruz artik analar ağlamasın artık,0
son yılların en az ataması 2017'ye yapıldı 20bin.. mücadele ettiğimiz atama 2018' e verildi. yeni yapılacak atama da yine 2017ler atanamayacak. 40 binin 20 bini 2017 kpssyle yapılmalıdır sn bakanım 147,0
can sıkıntısı biraz yol yapayım. boğaz havasına ihtiyacım var. uslu durun.,0
beni yardımcın olarak alacağını biliyorum ama hala teklif gelmediği için kızgınım.,0
tatili bom boş geçirmek mi? tam benlik hareket,0
hemen geçiş yapın demesi kolay ödeme nasıl olacak ?,0
hem mental hem de fiziksel olarak yoğun bakımdayım,0
bizim o kadar kötü değildi sonlarda şey oldu biraz ama beklediğim kadar kötü gitmedi,0
turistin bile fakiri bana denk gelir zaten,0
"atatürk ile ilgili sözler, kitaplar kimsenin tekelinde değil, toplumumuza mal olmuş ve dünyanın saygısını kazanmış bir lider.cumhuriyetimizin kurucusu,saygımız ve hayranlığımız büyük.onunla ilgili yazılan kitaplar, filmler bizi sevindirmeli.",0
"bunu elbet uzaklardan biri görür, sonra içimizdeki tüm güzellikler ölür",0
eylüş katılmıyor ama kesinlikle böyle,0
10 çeşit yemek yapmışlar bir tanesini yemedim diye yemek yemiyo oldum hoayddda,0
bir tiyatro sessizce oynanmaz !! iki daha hocanın ne demek olduğunu bilmiyorsanız fikrinizde olmasın ! belki evet hayattınızda saygı duyulacak bir kişilik olmadınız ama kim olursa olsun saygı duymak zorundayız . üç iftiranızda delil getirin eğerki fetöcüysek,1
biz eyt peşindeyiz siz geçmişte küfür ettiğiniz adamların yanında yer alıyonuz biz şerefliyiz ........?,1
"zor zamanlardan geçiyoruz, genzini yakan fakat tarif edemediğin o duyguya eş değer.",0
ben belensay lokomotifinde olabilmek için çalışıyorum,0
oğuzhan-atiba-töre- sosa - gomez abubakar-talisca pas oyunu yerini babel-q7 kenardan orta oyununa bıraktı..akhisar maçı 9 orta 3 gol erzurum maçı 36 orta kendi evinde 1 puan...büyük takımlar orta oyununa bağlı oynamaz hele ki pasların çoğu isabetsiz olan q7 ile..,0
yanliz film baslamadan bi abi gelip biliyoruz betese yi cok seviyosunuz dedi jskdkfls betese dedi evet,0
ne çok ağladın bugün sus biraz,0
evet slivri çok soğuktur şimdi sjfdx,0
ben de bademciklerim iltihaplandıgında elma sirkesi yapıyorum tüm gargaraları döver valla. ama çok asitli gelmesin ağza :(,0
doğum günü hediyem daha güzel olamazdı,0
üç aya evlilik teklifi mi??? helal kız milenyum gamze,0
inşallah bizlerin bu yoğun ilgisi sizi sıkmıyordur,0
ya allah aşkına bari camiyi salın ya hacı bayramın önüne kocaman topuzuyla gelmeye utanmamış bi de üçgenini tutmuş yere bakarak fotoğraf çekilip hikaye atmış çok ilginç bi psikoloji,1
dün geldim yarın yine gidiyorum ama bu gün deseydin zaten dışardaydım dkdkdkskkf artık nasip gerçek konserlere,0
abd dışişleri bakanı venezuela ya demokrasi getireceklerini açıklamış ırak'a getirdikleri demokrasiyi abd ye taşıyıp venezuela daki yönetimi ırak a getirseler komşu olarak biz de rahatlarız,1
"sizin davrandığınız gibi size davranınca nasıl kuduruyorsunuz, ağlayacaksanız oynamayalım",0
çok net kurtlar vadisi bu,0
"babama tiktok çekecem dedim şuan arıyorum açmıyor, küsmüş aq",1
sevgilim diye nitelendirdiğim biri vardı 10 gündür sadece 1 kez yanıma geldi o da doğum günümde ve 2 saat... biz de istanbula görmeye falan gidiyorduk keriz gibi... megersem bizi görmeye gelen olmadigi gibi 10 günde de 2 saat ayırabiliyormus,1
"kendimi kötü bir şey yapan birinin de yerine koyma derecesinde empati. lakin yaptığı şeyi makul kılmak veya hak vermek için değil, ""neden kötü olarak nitelendiriyorum?"", ""benim için kötü ne?"", ...",0
arkadaşlar az önce yaptığım yorumdaki küfürler tamamen hayal ürünüdür benimle alakası yoktur özür,0
fanboy ve fangirller bu dünyanın veremidir,1
inşallah silah bulamaz tavayla oynarsın.,0
doğum tarihimiz belli ölüm tarihimizi bekliyoruzz,0
494847 kutu antidepresan yemeklerden sonra günde 55 kere,0
yani aslında mesele kardeşler olunca her türlü yetiyoz yetişiyoz,0
benimde uykum tutmadı özelden görüşelim canım,0
"bu ülkede ötekileştirmeyi başörtülü diyerek yapanlar, şuan aynı görevi devam ettiriyor kürt diyor, yanlı diyor, erdoğan’cı diyor ne diyorsa diyor attığı tohumu suluyor.",0
aranız bozukken yaşadığın şeyleri ona anlatmak için biriktirmek.,0
nerde o eski hizli zamanlarimiz,0
kimlerdensin diyen dedeye e-devlet sifresini vermek,0
kan davasımı bu nasıl öfke,0
e iyi geceler o zaman,0
yuhh resmen dolandırıcıyız diye bağırıyorlar insan bi hesap ismi fln değiştirir bi şey yapar yuh,1
her şey için açıklama yapmak.... gerçekten bok gibi bi duygu,1
turkiyenin askeri merkezinin van veya batman da olmasi belki anlasilir ama duhok veya suleymaniyede olmasini anlasilacak tarafi yok,0
günaydınlar .. şubat ana atamasının yapılması için sesimizi duyurur musunuz? milli eğitim bakanlığı ve hazine /maliye bakanlığından müjde bekliyoruz . öğretmenler şubatta 40 bin bin atama bekliyor .,0
iphone reklamı gibi! değil mi? ama şarkı mı söylerler onu bilemiyoruz,0
10 parmağında on marifet olsa kaç yazar bir parmağında benim yüzüğüm olmadıkça bi hiçsin bebeyim.,0
kalıyor hatta üstüne daha da kötüsünü koyabiliyorlar,0
ilkokul arkadaşını bulup vakit geçiren annem ve seni bulamayan ben,0
-fener mi o ortadoğu ülkesine gelmem + yav hele otur bi su iç hıhahah hani drinkwater degil misin,0
"itibar, yıllar süren bir çabayla kazanılır ancak bir anlık hatayla kaybedilir. hata ise kökü kurutulmadan sonlandırılamaz. bırakalım insan hakları denilen 5 heceli safsatayı. teröristlere yelpaze ile karşılık verilmez. terörist, sivil kıyafetiyle de üniformasıyla da teröristtir.",0
he yaa nasıl böyle oldu ki zjsbdns,0
ben de kendimi ders çalışmamak için böyle kandırıyorum (:,0
görünce gözüm aşkı hak edeni s*kesm geliyor,1
daha kenevirleri ekmedik ekisin bu sayı kaça çıkar bilmem,1
"evet okudum, öyle olduğu iddia ediliyor, dogru da olabilir, itirazım yok. ancak 90 yaşında abd’de yaşayan bir ermeni kaligrafi (bir nevi hattat) üstadından yardım istemesinde sorun nedir? bunu anlamadım. başkasının imzasını çalmamiş ki! bir kaç örnek istemiş, birini beğenmiş...",0
demek yeonjun ve beomgyu birlikte görmüşler ikisi de favorim zaten ve yeni ship im de mi olacaklar acabaaaa ahshsnssk,0
ameriklalıların birçoğu trumpa karşı şuan hükümeti kapattı bizde hillary clintonu mu başkan tanıyalım çözüm bu mu yoksa iletişim mi amerikan büyükelçiliğinin ödemesi yapılmış sanırım ara vermiştiniz demek suudi vlht m.b.salman göndermiş parayı,0
genelleme yapma bence sana öle denk gelmiş,0
bir laf bu kadar doğru olur,0
kız bu çok tatlııı yaaaa! ^^,0
o ölsün ben bütün sokak canlarına ziyafet çekicem,1
resül nasıl bir insandı? kur'an 'arkadışınız' diyor. ne anlamalı bu ifadeden?,0
hee ben de öyleyim. green card başvurusu yapmıştım ilk etap iyi geçti bakalım belki giderim,0
çok başarılı öpücükler kondura kondura mesaj gönder hülya,0
karşıdan karşıya geçer gibi..... önce bana sonra bana sonra yine bana bak.....,0
ben mutlu olamıyorum çünkü çok mutluyum,0
istediğimiz yere varmak için ölmek gerekiyor,0
"yalancı, üçkağıtçı, iftiracı, vicdansız, insafsız, kalpsiz pezevenklere yalancı, üçkağıtçı, iftiracı, vicdansız, insafsız, kalpsiz pezevenk diyememenin dayanılmaz ağırlığı ile sukut ediyorum.",1
fb'nin işi çok zor seri yapmazlarsa küme düşme ihtimali çok fazla !!,0
arrow biturbo bilginkadir cevher missturbo tek deneyelim bakalım,0
olması gereken kişi olsunda acı kahveyede razıyım,0
sen öyle diyorsan öyledir.. inşallah ta öyledir ve gelir madem..,0
"“allah resûlü (sav), her zaman güler yüzlü, yumuşak huylu ve nazikti. asla kötü huylu, katı kalpli, bağırıp çağıran, çirkin sözlü, kusur bulucu ve cimri değildi. hoşlanmadığı şeyleri görmezlikten gelir; kendisinden beklentisi olan kimseleri hayal kırıklığına uğratmazdı.""",0
